,short_name,name,age,height_cm,weight_kg,nationality,club,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,player_tags,team_position,loaned_from,joined,nation_position,pace,shooting,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,2019
402,N. Mukiele,Nordi Mukiele,21,185,74,France,RB Leipzig,77,85,Right,1,3,3,Medium/Medium,Normal,,RCB,,2018-07-01,,77.0,42.0,72.0,76.0,76.0,,,,,,,Dives Into Tackles (CPU AI Only),74,30,69,74,35,73,68,33,68,74,75,78,68,69,65,57,85,73,79,52,72,76,59,62,45,70,73,79,81,10,7,14,11,15,21.09
403,F. Valverde,Federico Valverde,20,182,78,Uruguay,Real Madrid,77,85,Right,1,3,3,Medium/Medium,Normal,,RES,,2016-07-22,,68.0,69.0,73.0,66.0,67.0,,,,,,,,56,67,49,80,43,72,59,48,83,76,66,69,68,75,65,77,44,67,68,77,69,69,66,78,42,80,70,69,53,6,10,6,15,8,22.8
404,N. Vlašić,Nikola Vlasic,21,178,79,Croatia,PFC CSKA Moscow,77,85,Right,1,4,3,Medium/Medium,Normal,,LF,,2019-06-26,,79.0,70.0,80.0,48.0,66.0,,,,,,,"Argues with Officials, Crowd Favourite",71,69,65,76,66,83,66,58,72,76,77,80,78,73,78,73,55,71,66,69,63,26,72,78,66,77,54,55,37,6,14,15,9,14,22.8
405,Reguilón,Sergio Reguilón,22,178,68,Spain,Sevilla FC,77,85,Left,1,3,2,High/Medium,Normal,,LB,Real Madrid,,,78.0,50.0,74.0,75.0,69.0,,,,,,,,75,43,72,78,45,73,70,43,65,74,79,78,75,75,71,62,66,76,65,54,69,76,67,65,42,70,77,75,74,11,14,9,5,12,19.76
406,L. Cook,Lewis Cook,22,175,71,England,Bournemouth,77,84,Right,1,4,3,Medium/Medium,Normal,,SUB,,2016-07-08,,70.0,63.0,78.0,66.0,69.0,,,,,,,"Injury Prone, Leadership, Crowd Favourite",67,61,50,79,57,78,66,65,79,79,72,68,77,75,84,66,68,76,61,65,78,69,68,76,61,74,64,72,68,6,15,12,15,13,22.8
407,N. Nández,Nahitan Nández,23,172,72,Uruguay,Cagliari,77,84,Right,1,3,3,High/High,Normal,#Engine,RCM,,2019-08-09,,77.0,67.0,76.0,76.0,83.0,,,,,,,,57,66,57,78,50,73,46,52,69,76,76,77,81,81,81,74,77,92,78,65,87,79,75,72,55,80,77,79,73,8,8,14,5,15,22.8
408,S. McTominay,Scott McTominay,22,193,88,Scotland,Manchester United,77,84,Right,1,3,3,High/High,Normal,,RDM,,2013-07-01,SUB,61.0,65.0,72.0,74.0,80.0,,,,,,,"Diver, Leadership",68,60,76,78,59,73,64,34,77,76,59,63,64,73,50,79,69,80,82,66,78,75,65,72,59,76,72,75,70,9,6,6,10,11,18.24
409,D. Calvert-Lewin,Dominic Calvert-Lewin,22,187,71,England,Everton,77,83,Right,1,3,3,High/Medium,Lean,,ST,,2016-08-31,,84.0,70.0,75.0,38.0,79.0,,,,,,,Early Crosser,65,70,81,70,65,76,59,54,44,76,82,86,72,75,64,77,87,80,81,63,73,34,77,64,72,69,38,31,23,12,12,8,7,11,22.8
410,Emerson,Emerson,24,175,77,Italy,Chelsea,77,82,Left,2,3,3,High/Medium,Lean,,LB,,2018-01-30,LB,79.0,59.0,78.0,74.0,62.0,,,,,,,,78,43,60,75,44,78,53,71,66,80,81,78,75,77,73,80,67,74,53,77,66,78,71,51,55,72,76,74,73,8,15,8,7,14,22.8
411,Diego Llorente,Diego Llorente,25,186,75,Spain,Real Sociedad,77,82,Right,1,3,2,Medium/Medium,Lean,,LCB,,2017-07-01,,60.0,40.0,64.0,76.0,73.0,,,,,,,,55,39,76,76,31,58,30,35,72,73,61,59,64,76,62,45,78,69,73,37,79,80,43,51,53,69,70,77,78,8,12,11,9,7,28.5
412,A. Petagna,Andrea Petagna,24,190,85,Italy,SPAL,77,82,Left,1,3,3,Medium/Medium,Stocky,#Strength,LS,,2019-07-01,,62.0,74.0,75.0,40.0,81.0,,,,,,,,60,77,77,76,66,77,59,45,64,80,55,68,57,73,71,80,70,77,92,62,62,22,79,74,77,71,59,27,20,3,3,3,5,3,22.8
413,S. Sensi,Stefano Sensi,23,168,62,Italy,Inter,77,82,Right,1,4,3,Medium/Medium,Normal,,LCM,Sassuolo,,SUB,59.0,58.0,76.0,65.0,66.0,,,,,,,"Injury Prone, Finesse Shot",75,48,30,80,49,75,75,75,80,80,66,54,65,70,87,65,51,72,63,72,71,70,65,80,73,76,63,73,73,10,6,8,11,13,22.8
414,M. Diakhaby,Mouctar Diakhaby,22,192,78,France,Valencia CF,77,82,Right,1,3,2,Medium/Medium,Lean,,SUB,,2018-07-02,,56.0,37.0,57.0,76.0,77.0,,,,,,,Long Passer (CPU AI Only),28,36,83,71,31,56,34,26,57,63,57,56,49,70,38,45,83,70,81,29,76,76,47,51,49,70,75,77,73,15,11,10,14,11,24.7
415,N. Redmond,Nathan Redmond,25,173,69,England,Southampton,77,80,Right,2,3,4,High/Medium,Lean,#Acrobat,LS,,2016-07-01,,84.0,71.0,82.0,27.0,52.0,,,,,,,"Selfish, Argues with Officials, Early Crosser",74,69,33,73,55,82,69,65,61,79,87,82,90,69,88,80,42,71,50,75,38,30,75,73,57,68,23,26,30,12,14,16,6,10,22.8
416,Wendell,Wendell,25,178,72,Brazil,Bayer 04 Leverkusen,77,80,Left,2,2,4,High/Medium,Lean,,LCB,,2014-07-01,,82.0,49.0,78.0,72.0,72.0,,,,,,,"Injury Prone, Crowd Favourite",78,37,53,77,29,79,66,75,65,78,87,77,78,75,77,60,68,77,64,59,85,75,69,69,67,72,72,75,80,8,12,6,14,14,22.8
417,P. Foden,Phil Foden,19,171,69,England,Manchester City,76,90,Left,1,3,4,Medium/Medium,Lean,,SUB,,2016-07-01,,74.0,64.0,79.0,55.0,55.0,,,,,,,"Finesse Shot, Crowd Favourite",68,66,47,80,48,77,68,57,74,79,77,72,87,69,89,70,49,72,44,61,62,58,69,76,48,78,56,58,47,8,15,6,10,13,30.4
418,M. Kean,Moise Kean,19,182,79,Italy,Everton,76,89,Right,1,3,3,Medium/Medium,Normal,,SUB,,2019-08-05,,81.0,72.0,77.0,30.0,68.0,,,,,,,,42,77,72,59,70,77,66,43,38,78,80,82,74,72,78,72,75,72,75,60,45,21,78,51,65,72,27,28,16,13,8,10,7,9,45.6
419,Rodrygo,Rodrygo,18,174,64,Brazil,Real Madrid,76,89,Right,1,3,4,Medium/Medium,Lean,,RES,,2019-07-01,,85.0,72.0,80.0,29.0,57.0,,,,,,,"Selfish, Crowd Favourite",70,74,62,67,67,81,72,73,45,76,86,84,87,77,84,71,73,82,44,70,54,21,80,68,65,81,25,28,24,9,8,12,8,5,45.6
420,A. Maier,Arne Maier,20,186,82,Germany,Hertha BSC,76,87,Right,1,3,3,Medium/Medium,Normal,,SUB,,2017-02-04,,67.0,57.0,75.0,68.0,70.0,,,,,,,,64,54,32,81,39,74,49,44,77,78,67,67,68,75,73,64,56,77,75,62,54,71,66,75,38,74,75,73,63,14,10,10,8,7,26.22
421,K. Tierney,Kieran Tierney,22,178,78,Scotland,Arsenal,76,86,Left,1,3,3,High/High,Normal,#Engine,SUB,,2019-08-08,SUB,88.0,59.0,74.0,71.0,81.0,,,,,,,Early Crosser,74,52,59,72,27,75,72,56,66,73,87,89,76,72,77,79,80,89,76,66,82,71,64,70,36,74,72,73,74,13,16,8,12,13,21.375
422,G. Mancini,Gianluca Mancini,23,190,77,Italy,Roma,76,86,Right,1,3,2,Medium/Medium,Lean,,LCB,Atalanta,,,55.0,45.0,50.0,77.0,75.0,,,,,,,,34,48,79,57,40,41,38,34,40,63,54,55,37,74,57,51,71,75,75,34,76,77,32,39,47,63,78,77,76,13,12,8,6,8,21.09
423,A. Lookman,Ademola Lookman,21,174,78,England,RB Leipzig,76,86,Right,1,4,3,High/Medium,Lean,#Acrobat,SUB,,2019-07-25,,82.0,74.0,83.0,28.0,61.0,,,,,,,"Selfish, Crowd Favourite",71,74,49,73,61,85,71,55,50,80,87,78,90,69,86,80,65,67,55,71,65,33,76,71,65,76,24,24,25,12,12,9,15,6,22.8
424,R. Orsolini,Riccardo Orsolini,22,183,73,Italy,Bologna,76,86,Left,1,4,4,High/Medium,Normal,,RAM,,2019-07-01,,78.0,69.0,80.0,39.0,60.0,,,,,,,"Selfish, Argues with Officials, Crowd Favourite",77,64,52,76,72,81,80,68,64,82,79,78,79,72,70,79,60,69,62,74,44,40,67,71,56,74,52,26,24,11,11,14,6,12,19.95
425,E. N'Dicka,Evan N'Dicka,19,192,80,France,Eintracht Frankfurt,76,86,Left,1,3,2,Medium/Medium,Normal,,SUB,,2018-07-05,,68.0,44.0,61.0,76.0,74.0,,,,,,,,47,35,78,70,28,58,23,30,66,67,69,68,54,74,51,64,72,67,78,49,73,74,56,61,33,68,77,75,73,13,8,7,8,8,26.22
426,W. McKennie,Weston McKennie,20,185,84,United States,FC Schalke 04,76,86,Right,1,3,3,Medium/Medium,Normal,,CAM,,2017-07-01,RCM,68.0,64.0,74.0,76.0,83.0,,,,,,,Long Shot Taker (CPU AI Only),57,59,82,76,49,74,56,55,69,76,67,69,67,78,69,73,92,83,83,68,82,74,75,75,58,68,75,76,73,7,9,12,9,11,22.8
427,J. Koundé,Jules Koundé,20,180,75,France,Sevilla FC,76,86,Right,1,3,2,Medium/Medium,Normal,,SUB,,2019-07-03,,70.0,31.0,62.0,78.0,69.0,,,,,,,,26,29,78,69,32,57,41,26,59,66,69,70,64,75,75,41,83,68,69,23,66,78,28,33,43,75,78,79,77,11,10,8,14,13,19.76
428,Kangin Lee,Kang-in Lee,18,173,61,Korea Republic,Valencia CF,76,86,Left,1,3,4,High/Low,Lean,,SUB,,2018-01-01,,72.0,71.0,80.0,27.0,49.0,,,,,,,"Argues with Officials, Crowd Favourite",70,70,45,74,60,80,78,81,72,78,71,73,85,68,87,72,38,58,46,75,50,29,63,80,70,71,26,23,23,11,12,12,8,14,14.25
429,T. Abraham,Tammy Abraham,21,196,80,England,Chelsea,76,85,Right,1,3,3,Medium/Medium,Lean,#Aerial Threat,ST,,2014-10-01,,74.0,74.0,69.0,31.0,68.0,,,,,,,,50,78,77,65,64,68,50,42,44,73,68,78,63,74,56,76,70,66,79,67,41,22,78,65,72,73,35,23,15,12,7,8,13,13,25.46
430,Aleñá,Carles Aleñá,21,180,73,Spain,FC Barcelona,76,85,Left,1,3,4,High/Medium,Normal,,SUB,,2018-07-01,,75.0,68.0,78.0,61.0,62.0,,,,,,,"Argues with Officials, Crowd Favourite",66,67,34,77,41,79,68,59,72,78,76,75,77,78,73,69,51,68,64,76,52,68,72,78,73,79,70,62,48,12,9,10,8,12,31.35
431,Gedson Fernandes,Gedson Fernandes,20,181,71,Portugal,SL Benfica,76,85,Right,1,3,3,High/High,Lean,,RES,,2015-07-20,,79.0,70.0,76.0,71.0,77.0,,,,,,,Argues with Officials,71,64,61,76,64,76,68,70,73,77,80,78,79,76,70,80,71,84,73,77,78,72,71,73,61,77,71,74,73,9,15,7,9,5,23.94
432,S. Chukwueze,Samu Chukwueze,20,172,70,Nigeria,Villarreal CF,76,85,Left,1,3,4,High/Medium,Lean,,RM,,2018-10-07,,87.0,72.0,82.0,36.0,57.0,,,,,,,"Selfish, Early Crosser",69,71,44,69,70,84,71,58,56,78,89,85,88,72,82,76,67,72,53,74,47,33,75,68,55,70,40,32,33,13,7,9,7,6,22.8
433,A. Haidara,Amadou Haidara,21,175,68,Mali,RB Leipzig,76,84,Right,1,2,4,Medium/Medium,Lean,,SUB,,2019-01-01,,73.0,70.0,76.0,65.0,69.0,,,,,,,,68,68,50,77,61,76,75,62,73,76,74,72,77,77,74,75,76,82,64,74,64,71,74,76,62,80,61,70,66,7,11,8,7,10,22.8
434,Zubeldia,Igor Zubeldia,22,180,79,Spain,Real Sociedad,76,83,Right,1,3,3,Medium/Medium,Normal,,SUB,,2015-07-01,,60.0,66.0,72.0,71.0,68.0,,,,,,,,65,67,57,81,47,72,73,65,78,77,63,57,65,74,57,70,68,68,67,68,70,75,65,78,51,71,70,75,69,6,8,9,10,13,34.2
435,D. Praet,Dennis Praet,25,181,78,Belgium,Leicester City,76,81,Right,2,4,4,High/Medium,Normal,,SUB,,2019-08-08,SUB,69.0,70.0,78.0,61.0,64.0,,,,,,,Crowd Favourite,74,66,62,81,70,79,75,67,77,79,71,67,74,73,71,73,65,70,60,76,64,61,76,76,56,75,58,63,60,6,6,10,14,10,27.36
436,L. Waldschmidt,Luca Waldschmidt,23,181,74,Germany,SC Freiburg,76,81,Left,1,3,3,Medium/Medium,Lean,,RS,,2018-07-01,,76.0,78.0,75.0,29.0,60.0,,,,,,,Argues with Officials,63,78,59,75,67,75,69,63,58,73,77,76,80,74,75,81,63,69,61,80,44,28,80,75,76,63,33,19,18,14,10,7,9,16,15.96
437,S. Tonali,Sandro Tonali,19,181,79,Italy,Brescia,75,89,Right,1,4,3,Medium/High,Normal,,CDM,,2017-07-01,,78.0,65.0,75.0,71.0,76.0,,,,,,,"Avoids Using Weaker Foot, Selfish, Leadership, Finesse Shot",72,61,70,77,61,76,70,67,80,76,82,75,69,72,73,75,64,74,79,68,76,73,61,74,65,74,70,71,70,13,9,8,7,7,26.6
438,M. Mount,Mason Mount,20,178,64,England,Chelsea,75,86,Right,1,4,3,High/Medium,Lean,,LCM,,2016-01-10,,71.0,68.0,76.0,46.0,53.0,,,,,,,"Argues with Officials, Finesse Shot, Crowd Favourite",69,68,59,75,61,74,75,76,71,79,77,66,78,72,75,70,46,74,46,68,44,46,65,77,60,70,44,49,30,11,12,13,8,12,21.66
439,R. Sessegnon,Ryan Sessegnon,19,178,71,England,Tottenham Hotspur,75,86,Left,1,3,4,High/Medium,Lean,,SUB,,2019-08-08,,87.0,67.0,75.0,64.0,62.0,,,,,,,Beat Offside Trap,72,72,55,72,55,72,71,31,62,76,86,87,79,73,84,67,66,75,56,57,60,67,74,72,61,80,65,66,62,6,11,7,8,7,39.9
440,M. Guendouzi,Mattéo Guendouzi,20,185,68,France,Arsenal,75,86,Right,1,3,3,Medium/High,Lean,,SUB,,2018-07-11,,71.0,62.0,73.0,69.0,74.0,,,,,,,Leadership,67,56,67,76,49,73,72,55,78,74,69,72,69,72,66,74,68,78,72,68,76,71,64,75,49,78,68,71,68,6,13,6,13,11,41.8
441,J. Kluivert,Justin Kluivert,20,171,66,Netherlands,Roma,75,86,Right,1,4,4,High/Medium,Normal,,LM,,2018-07-01,,88.0,72.0,80.0,37.0,59.0,,,,,,,"Selfish, Early Crosser",71,70,52,68,67,81,72,58,54,78,90,87,84,67,83,77,64,67,53,76,63,25,66,69,66,74,47,32,27,5,6,14,7,12,24.51
442,Rafael Leão,Rafael Leão,20,188,81,Portugal,Milan,75,86,Right,1,4,4,High/Low,Normal,,SUB,,2019-08-01,,87.0,72.0,75.0,27.0,71.0,,,,,,,"Selfish, Early Crosser, Crowd Favourite",62,76,58,67,65,77,72,58,52,75,88,86,75,73,59,77,64,70,77,62,59,21,78,69,63,76,25,24,21,10,12,15,11,9,18.62
443,Diogo Dalot,Diogo Dalot,20,183,76,Portugal,Manchester United,75,85,Right,1,3,3,High/Medium,Normal,,SUB,,2018-06-09,,80.0,60.0,77.0,70.0,77.0,,,,,,,"Argues with Officials, Crowd Favourite",80,52,68,75,44,79,76,44,60,76,78,81,74,76,72,78,83,78,74,64,80,73,70,68,43,76,69,71,67,10,6,10,6,8,22.8
444,C. Kouamé,Christian Kouamé,21,185,70,Ivory Coast,Genoa,75,83,Right,1,4,3,High/Medium,Lean,,RS,,2018-07-13,,84.0,71.0,75.0,40.0,70.0,,,,,,,,57,78,69,68,58,77,52,45,52,75,83,84,74,69,65,72,92,68,75,58,55,37,78,65,61,68,41,35,32,15,13,6,7,14,21.09
445,Fran Beltrán,Fran Beltrán,20,170,66,Spain,RC Celta,75,83,Right,1,3,3,Medium/Medium,Normal,,LDM,,2018-08-01,,68.0,53.0,75.0,75.0,65.0,,,,,,,,69,47,60,75,55,75,54,55,77,73,71,66,77,71,77,61,58,66,64,55,68,76,63,76,49,66,78,75,79,14,11,8,13,9,20.52
446,D. Gray,Demarai Gray,23,180,74,England,Leicester City,75,80,Right,1,3,4,High/Medium,Lean,,SUB,,2016-01-04,,88.0,67.0,81.0,37.0,55.0,,,,,,,"Injury Free, Selfish, Argues with Officials, Early Crosser",67,63,31,69,54,83,68,60,60,78,89,88,87,67,75,82,51,66,56,68,41,25,68,70,58,60,42,45,31,6,11,11,13,10,22.8
447,V. Lazaro,Valentino Lazaro,23,180,76,Austria,Inter,75,79,Right,1,3,4,High/Medium,Normal,,RM,,2019-07-01,RM,84.0,70.0,81.0,69.0,67.0,,,,,,,"Selfish, Crowd Favourite",80,69,49,77,72,81,77,69,72,81,86,82,82,76,77,69,56,73,66,70,65,71,76,75,67,77,72,70,69,8,13,11,8,8,20.52
448,N. Zaniolo,Nicolò Zaniolo,19,190,79,Italy,Roma,74,88,Left,1,3,3,Medium/Medium,Normal,,CAM,,2018-07-01,,73.0,66.0,76.0,59.0,76.0,,,,,,,Selfish,58,70,60,75,42,76,63,51,68,77,74,72,68,75,77,68,46,76,78,64,80,57,77,70,49,67,63,60,50,8,11,11,13,5,45.6
449,C. Hudson-Odoi,Callum Hudson-Odoi,18,177,75,England,Chelsea,74,88,Right,1,3,4,High/Medium,Normal,,SUB,,2017-07-05,,85.0,64.0,81.0,30.0,60.0,,,,,,,"Early Crosser, Crowd Favourite",66,67,53,71,59,82,67,64,65,80,86,84,85,65,78,65,72,66,60,60,50,23,64,65,55,67,22,33,36,14,13,11,15,5,34.2
450,J. Reine-Adélaïde,Jeff Reine-Adélaïde,21,184,75,France,Olympique Lyonnais,74,84,Right,1,3,4,High/Medium,Lean,,SUB,,2019-08-14,,79.0,68.0,78.0,50.0,66.0,,,,,,,Early Crosser,65,67,58,72,63,81,61,53,64,77,81,78,82,69,64,79,72,78,65,62,53,62,73,72,55,71,26,64,49,10,15,11,16,8,16.53
451,C. Söyüncü,Caglar Söyüncü,23,185,82,Turkey,Leicester City,74,82,Right,1,4,2,Medium/Medium,Normal,,LCB,,2018-08-09,SUB,63.0,45.0,59.0,74.0,74.0,,,,,,,,46,37,68,61,48,57,39,37,55,59,63,63,64,67,58,65,68,64,77,42,81,71,42,49,52,59,69,82,79,6,7,7,7,7,19.95
452,E. Håland,Erling Haaland,18,194,87,Norway,FC Red Bull Salzburg,73,85,Left,1,3,3,High/Medium,Normal,,LS,,2019-01-07,,81.0,70.0,72.0,35.0,80.0,,,,,,,"Beat Offside Trap, Early Crosser",46,72,62,67,70,72,69,51,33,74,79,83,66,72,65,74,70,73,84,62,81,35,73,57,72,78,38,31,15,7,14,13,11,7,17.86
453,C. Dagba,Colin Dagba,20,170,62,France,Paris Saint-Germain,72,83,Right,1,2,3,High/Medium,Lean,,SUB,,2018-07-01,,83.0,50.0,77.0,68.0,57.0,,,,,,,,72,38,54,75,39,76,61,41,64,77,84,83,84,66,87,68,64,67,47,61,67,68,66,63,38,66,69,70,71,7,6,9,11,11,13.3
454,W. Saliba,William Saliba,18,192,85,France,AS Saint-Étienne,71,88,Right,1,3,2,High/Medium,Lean,,RCB,Arsenal,,,63.0,29.0,55.0,71.0,72.0,,,,,,,,41,22,67,70,32,53,45,35,52,58,62,64,49,68,60,49,74,68,76,20,65,76,35,61,47,65,70,72,69,7,10,6,8,11,21.09
455,B. Badiashile,Benoît Badiashile,18,192,77,France,AS Monaco,68,85,Left,1,3,2,Low/High,Lean,,LCB,,2018-07-01,,54.0,30.0,49.0,66.0,71.0,,,,,,,,36,21,69,66,31,43,37,34,52,61,53,54,42,59,42,49,71,62,79,28,63,66,25,39,46,63,65,68,62,8,7,5,15,8,13.68
456,Lucas Rodrigues,Lucas Moura,19,182,74,Brazil,Moreirense FC,63,72,Right,1,3,3,Medium/Low,Normal,,RES,,2018-08-21,,66.0,62.0,64.0,24.0,54.0,,,,,,,,40,65,60,55,55,65,47,32,35,63,63,68,62,58,63,66,69,50,65,52,30,20,62,50,57,55,22,18,15,11,14,14,9,14,45.6
457,F. Tavares,Fabinho,18,180,70,England,Rochdale,53,69,Right,1,2,2,Medium/Medium,Lean,,SUB,,2019-06-28,,80.0,49.0,56.0,22.0,49.0,,,,,,,,37,50,44,50,47,57,49,34,40,50,80,80,60,55,69,50,57,59,50,47,30,19,47,46,56,48,20,19,20,9,9,5,12,5,54.15
