,short_name,name,age,height_cm,weight_kg,nationality,club,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,player_tags,team_position,loaned_from,joined,nation_position,pace,shooting,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,2018
387,N. Nández,Nahitan Nández,22,171,69,Uruguay,Boca Juniors,75,85,Right,1,3,3,High/High,Normal,#Engine,RCM,,2017-08-23,RM,78.0,65.0,74.0,72.0,83.0,,,,,,,,57,66,44,75,31,72,46,52,69,75,78,78,81,79,74,70,77,91,80,65,82,74,73,69,55,75,77,74,71,8,8,14,5,15,10.64
388,A. Hakimi,Achraf Hakimi,19,181,73,Morocco,Borussia Dortmund,75,85,Right,1,2,3,High/Medium,Lean,,SUB,Real Madrid,,,85.0,59.0,73.0,71.0,70.0,,,,,,,,71,57,63,71,37,71,46,55,65,77,80,89,73,69,71,71,64,78,71,60,57,70,58,61,46,62,70,73,75,10,8,14,6,8,12.198
389,M. Maignan,Mike Maignan,22,191,89,France,LOSC Lille,75,83,Right,1,3,1,Medium/Medium,Stocky,,GK,,2015-08-18,,,,,,,75.0,72.0,72.0,76.0,43.0,76.0,Puncher,18,13,17,36,16,22,14,16,27,24,44,43,39,72,55,19,72,28,76,20,17,24,14,50,15,55,14,12,19,75,72,72,76,76,6.84
390,N. Pépé,Nicolas Pépé,23,183,73,Ivory Coast,LOSC Lille,75,83,Left,1,3,4,High/Medium,Lean,#Acrobat,RM,,2017-07-01,,85.0,72.0,79.0,26.0,57.0,,,,,,,"Selfish, Finesse Shot, Technical Dribbler (CPU AI Only)",68,72,44,66,60,78,77,65,49,78,89,82,90,78,75,77,68,68,56,70,43,25,75,69,62,73,28,20,19,11,14,11,6,8,20.71
391,C. Söyüncü,Caglar Söyüncü,22,187,82,Turkey,Leicester City,75,83,Right,1,4,2,Medium/Medium,Normal,,SUB,,2018-08-09,LCB,70.0,45.0,59.0,75.0,76.0,,,,,,,,46,37,68,56,48,57,39,37,55,59,67,72,64,69,58,65,68,67,80,42,81,70,42,49,52,59,69,84,80,6,7,7,7,7,18.24
392,A. Petagna,Andrea Petagna,23,190,85,Italy,SPAL,75,82,Left,1,3,4,Medium/Medium,Stocky,#Strength,RS,Atalanta,,,60.0,70.0,73.0,36.0,79.0,,,,,,,"Backs Into Player, Target Forward",58,74,77,74,60,74,54,40,56,78,52,67,56,69,62,76,69,74,90,56,60,18,77,70,65,71,57,20,15,3,3,3,5,3,10.83
393,L. Klostermann,Lukas Klostermann,22,189,83,Germany,RB Leipzig,75,82,Right,1,3,3,Medium/Medium,Normal,,SUB,,2014-08-22,,84.0,43.0,66.0,74.0,72.0,,,,,,,Speed Dribbler (CPU AI Only),65,45,72-2,71-2,33,65,37,22,55,70,79,88,63,72,60,51,82,74,74+1,31,62,75,63,53,26,63,74+2,74,72,8,12,10,7,7,15.2
394,A. Cragno,Alessio Cragno,24,184,78,Italy,Cagliari,75,80,Right,1,2,1,Medium/Medium,Lean,,GK,,2014-07-12,,,,,,,82.0,72.0,54.0,80.0,39.0,74.0,Saves with Feet,15,12,12,26,13,13,11,12,25,21,41,37,37,62,43,19,74,43,55,17,33,19,15,42,31,59,20,11,12,82,72,54,74,80,12.54
395,N. Redmond,Nathan Redmond,24,173,69,England,Southampton,75,79,Right,2,3,3,High/Medium,Lean,#Acrobat,LM,,2016-07-01,,84.0,68.0,80.0,25.0,49.0,,,,,,,"Flair, Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only), Backs Into Player",72,66,33,72,55,80,69,65,61,79+2,86,83,90,64,88,75,43,69+5,43,68,38,22,73,72,57,68,23,26,30,12,14,16,6,10,20.52
396,R. Fraser,Ryan Fraser,24,163,60,Scotland,Bournemouth,75,79,Right,1,4,3,High/Medium,Normal,#Acrobat,LM,,2013-01-01,RWB,87.0,65.0,79.0,46.0,50.0,,,,,,,"Diver, Flair, Speed Dribbler (CPU AI Only)",73,69,30,70,43,79,70,67,60,74,89,86+2,93,70,95,60,60,67,35,69,65,45,69,71,60,68,45,53,42,15,14,15,7,10,10.26
397,Gedson Fernandes,Gedson Fernandes,19,181,71,Portugal,SL Benfica,74,86,Right,1,3,3,High/High,Lean,#Engine,RCM,,2015-07-20,SUB,79.0,67.0,76.0,67.0,77.0,,,,,,,"Flair, Long Shot Taker (CPU AI Only), Technical Dribbler (CPU AI Only), Takes Finesse Free Kicks",70,63,59,74,64,76,68,70,71,75,81,78,77,75,72,73,69,88,72,72,76,64,69,68,61,74,68,72+2,66,9,15,7,9,5,6.2903
398,T. Abraham,Tammy Abraham,20,193,80,England,Aston Villa,74,85,Right,1,3,3,Medium/Medium,Lean,,SUB,Chelsea,,,77.0,71.0,69.0,30.0,67.0,,,,,,,Beat Offside Trap,47,74,73,66,54,68,50,42,41,73,71+4,82+3,65,73,56-3,75,69,65,79,64,41,22,74,60,72,70,35,22,15,12,7,8,13,13,11.4
399,M. Mount,Mason Mount,19,175,64,England,Derby County,74,85,Right,1,4,3,High/Medium,Lean,,CAM,Chelsea,,,73.0,67.0,77.0,44.0,51.0,,,,,,,"Long Shot Taker (CPU AI Only), Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",69,67,59,74,61,76,75,67,70,79,77,69,78,70,75,70,46,74,46,66,38,45,63,73,60,70,44,44,30,11,12,13,8,12,2.66
400,M. Ødegaard,Martin Ødegaard,19,178,68,Norway,Vitesse,74,84,Left,1,4,5,Medium/Low,Lean,,SUB,Real Madrid,,SUB,73.0,58.0,82.0,37.0,41.0,,,,,,,"Avoids Using Weaker Foot, Flair, Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",74,59,38,75,65,83,72,68,68,85,76,70,78,72,76,55,46,64,33,57,32,48,62,80,59,77,38,31,32,14,15,15,8,10,4.37
401,A. Haidara,Amadou Haidara,20,174,67,Mali,FC Red Bull Salzburg,74,84,Right,1,2,4,Medium/Medium,Lean,,RCM,,2017-05-01,,76.0,68.0,74.0,64.0,71.0,,,,,,,,67,63,50,74,57,74,69,60,72,73,77,76,76,77,74,74,76,81,69,75,62,73,73,73,57,76,59,69,64,7,11,8,7,10,12.255
402,D. Calvert-Lewin,Dominic Calvert-Lewin,21,187,71,England,Everton,74,83,Right,1,3,3,High/Medium,Lean,,SUB,,2016-08-31,,82.0,68.0,75.0,37.0,73.0,,,,,,,"Speed Dribbler (CPU AI Only), Backs Into Player",63,69,72,65,63,76,51,42,40,74,78,86,75,72,65,76,78,75,73,62,68,34,73,60,54,64,38,31,23,12,12,8,7,11,15.96
403,P. Foden,Phil Foden,18,171,59,England,Manchester City,73,88,Left,1,3,3,Medium/Medium,Lean,,SUB,,2016-07-01,,74.0,61.0,75.0,55.0,55.0,,,,,,,"Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",64,61,47,76,43,73,68,53,70,75,78,71,86,68,86,70,50,70,45,61,62,58,68,74,44,73,56,58,47,8,15,6,10,13,13.395
404,J. Koundé,Jules Koundé,19,178,70,France,FC Girondins de Bordeaux,73,86,Right,1,3,2,Medium/Medium,Normal,,RCB,,2017-10-10,,71.0,31.0,58.0,74.0,67.0,,,,,,,,26,29,74,66,32,49,27,26,57,66,72,70,64,72,72,41,78,68,66,23,66,73,28,33,43,57,74,74,72,11,10,8,14,13,6.84
405,F. Neuhaus,Florian Neuhaus,21,183,74,Germany,Borussia Mönchengladbach,73,84,Right,1,3,3,Medium/Medium,Lean,,SUB,,2017-07-01,,70.0,62.0,75.0,60.0,61.0,,,,,,,Long Shot Taker (CPU AI Only),59,59,54,76,61,74,64,41,73,76,74,67,77,73,75,68,54,73,57,65,57,59,62,75,49,72,63,61,60,6,11,10,11,15,9.2625
406,I. Konaté,Ibrahima Konaté,19,192,84,France,RB Leipzig,73,84,Right,1,3,3,Medium/Medium,Normal,,SUB,,2017-07-01,,75.0,24.0,65.0,71.0,74.0,,,,,,,,35+6,17,63,68+3,28,66,28,23,60+5,64,72,78,65,70,53,34,74,65,78,25,73,71,28,41,41,60,68,76,76,9,7,9,9,15,12.825
407,F. Valverde,Federico Valverde,19,182,78,Uruguay,Real Madrid,73,83,Right,1,3,3,Medium/Medium,Normal,,SUB,,2016-07-22,,67.0,68.0,68.0,62.0,57.0,,,,,,,,49,67,48,78,38,69,51,48,79,74,66,68,51,69,64,77,49,64,56,78,52,58,61,75,42,62,70,66,50,6,10,6,15,8,5.7
408,Brais Méndez,Brais Méndez,21,187,78,Spain,RC Celta,73,82,Left,1,3,3,High/Medium,Lean,,SUB,,2015-07-01,,71.0,72.0,73.0,41.0,63.0,,,,,,,,64,73,52,74,65,74,61,56,65,77,71,71,70,74,52,71,65,70,70,72,36,37,75,73,62,68,45,40,32,10,5,10,12,8,7.068
409,Hermoso,Mario Hermoso,23,184,74,Spain,RCD Espanyol,73,81,Left,1,4,2,Medium/Medium,Lean,,LCB,,2017-07-12,,84.0,39.0,66.0,71.0,75.0,,,,,,,,71,29,66,64,37,61,65,55,58,72,78,88,78,59,71,61,86,74,75,32,73,73,64,52,45,68,62,78,76,13,8,10,5,8,14.022
410,Zubeldia,Igor Zubeldia,21,180,79,Spain,Real Sociedad,73,80,Right,1,3,3,Medium/Medium,Normal,,LCM,,2015-07-01,,61.0,60.0,68.0,64.0,67.0,,,,,,,Long Shot Taker (CPU AI Only),59,60,57,77,47,66,65,65,76,72,65,58,64,73,59,59,70,63,67,68,70,74,62,72,51,64,50,75,59,6,8,9,10,13,9.12
411,S. Sensi,Stefano Sensi,22,168,62,Italy,Sassuolo,73,79,Right,1,4,3,Medium/Medium,Normal,,SUB,,2016-01-13,,61.0,57.0,74.0,64.0,66.0,,,,,,,"Dives Into Tackles (CPU AI Only), Playmaker (CPU AI Only)",65,48,30,77,49,73,73,75,76,78,68,55,66,68,87,61,51,69,64,68,69,67,63,79,73,74,63,72,72,10,6,8,11,13,5.985
412,J. Sancho,Jadon Sancho,18,180,76,England,Borussia Dortmund,72,87,Right,1,3,5,Medium/Medium,Lean,#Acrobat,SUB,,2017-08-31,,85.0,56.0,83.0,31.0,52.0,,,,,,,"Flair, Technical Dribbler (CPU AI Only)",63,58,38,65,57,84,67,48,53,81,88,83,90+1,67,86,59,49,65,50,48,39,24,60,64,57,61,30,33,36,7,11,10,11,13,36.024
413,M. Kean,Moise Kean,18,182,79,Italy,Juventus,72,87,Right,1,3,3,High/Medium,Lean,,SUB,,2016-08-01,,77.0,70.0,73.0,29.0,66.0,,,,,,,,42,75,65,59,64,73,62,43,38,74,75,79,75,68,69,71,68,69,73-2,58,45,21,72,51,65,68,27,28+11,16,13,8,10,7,9,15.39
414,Rafael Leão,Rafael Leão,19,188,81,Portugal,LOSC Lille,72,86,Right,1,4,4,High/Low,Normal,,SUB,,2018-08-08,,86.0,68.0,71.0,27.0,71.0,,,,,,,"Beat Offside Trap, Flair, Speed Dribbler (CPU AI Only), Technical Dribbler (CPU AI Only)",62,70,56,64,65,73,72,58,52,71,87,85,75,72,50,71,64,70,77,59,59,21,73,66,63,76,25,24,21,10,12,15,11,9,4.9875
415,A. Maier,Arne Maier,19,183,79,Germany,Hertha BSC,72,85,Right,1,3,3,High/Medium,Normal,,CDM,,2017-02-04,,66.0,56.0,74.0,57.0,63.0,,,,,,,,63,53,32,78,39,73,49,44,72,76,67,65,75,73,74,64,50,75,63,62,49,57,66,74,38,73,76+3,51,39,14,10,10,8,7,12.825
416,A. Lookman,Ademola Lookman,20,174,78,England,Everton,72,84,Right,1,4,3,High/Medium,Lean,,SUB,,2017-01-05,,81.0,69.0,80.0,28.0,58.0,,,,,,,"Flair, Technical Dribbler (CPU AI Only)",64,72,49,68,58,83,48,52,44,75,84,79,85,63,78,69,65,63,51,66,65,33,68,64,65,56,24,24,25,12,12,9,15,6,16.815
417,R. Orsolini,Riccardo Orsolini,21,183,73,Italy,Bologna,72,84,Left,1,4,4,High/Medium,Normal,,SUB,Juventus,,,78.0,64.0,78.0,39.0,60.0,,,,,,,"Flair, Technical Dribbler (CPU AI Only)",74,58,52,76,68,79,76,66,60,80,79,77,78,64,68,76,50,64,66,68,44,40,62,68,56,74,52,26,24,11,11,14,6,12,4.275
418,Diogo Dalot,Diogo Dalot,19,183,71,Portugal,Manchester United,72,84,Right,1,3,3,High/Medium,Normal,,RES,,2018-06-09,,73.0,58.0,73.0,69.0,75.0,,,,,,,,75,52,65,69,44,73,75,44,58,74,73,73,69,76,63,76,78,79,71,59,80,68,68,54,43,73,72,68,67,10,6,10,6,8,11.045
419,J. Ikoné,Jonathan Ikoné,20,175,67,France,LOSC Lille,72,84,Left,1,4,3,High/Medium,Lean,#Acrobat,CAM,,2018-07-02,,89.0,65.0,77.0,32.0,57.0,,,,,,,"Beat Offside Trap, Technical Dribbler (CPU AI Only)",65,62,39,64,54,76,59,53,51,73,90,89,91,74,76,74,34,62,53,62,65,25,69,65,65,60,28,36,36,9,8,13,8,14,3.2489999999999997
420,W. McKennie,Weston McKennie,19,185,84,United States,FC Schalke 04,72,84,Right,1,3,3,Medium/Medium,Normal,,SUB,,2017-07-01,LCM,66.0,60.0,71.0,71.0,81.0,,,,,,,Long Throw-in,56,52,72,75,49,71,56,55,67,72,65,66,67,73,68,73,78,78,82,67,82,70,66,74,58,64,71,72,66,7,9,12,9,11,12.73
421,Fran Beltrán,Fran Beltrán,19,170,64,Spain,RC Celta,72,80,Right,1,3,2,Medium/Medium,Normal,,LCM,,2018-08-01,,70.0,51.0,67.0,70.0,61.0,,,,,,,,58,47,55,75,48,61,49,49,74,70,73,68,80,68,79,61,41,69,57,48,68,72,57,66,49,58,70,72,70,14,11,8,13,9,9.462
422,C. Kouamé,Christian Kouamé,20,185,70,Ivory Coast,Genoa,71,86,Right,1,4,3,High/Low,Lean,,LW,,2018-07-13,,82.0,68.0,69.0,28.0,69.0,,,,,,,Beat Offside Trap,55,75,63,65,58,70,49,45,52,69,79,84,68,60,63,63,64,64,78,58,52,27,74,59,61,60,23,25,19,15,13,6,7,14,8.2833
423,C. Kouakou,Christian Kouamé,27,182,72,Ivory Coast,Stade Malherbe Caen,70,71,Right,1,2,3,High/Medium,Lean,,SUB,,2016-02-01,,87.0,68.0,71.0,33.0,69.0,,,,,,,Beat Offside Trap,68,72,59,68,61,71,45,45,55,70,83,90,81,62,63,63,84,71,75,65,46,41,66,51,65,63,38,19,20,8,13,13,14,11,8.2833
424,A. Wan-Bissaka,Aaron Wan-Bissaka,20,183,72,England,Crystal Palace,71,83,Right,1,2,3,High/Medium,Lean,,RB,,2015-07-02,,83.0,47.0,67.0,69.0,65.0,,,,,,,,62,44,51,63+4,43,65,47,45,52,67,84+1,83+2,79,62+4,76,51,60,70+2,66,46,58,67,60+6,60+5,56,60+5,69,73,78,9,8,6,8,8,6.08
425,J. Mateta,Jean-Philippe Mateta,21,192,84,France,1. FSV Mainz 05,71,83,Right,1,4,3,Medium/Medium,Normal,,ST,,2018-07-01,,72.0,70.0,66.0,30.0,74.0,,,,,,,,39,74,76,62,63,69,53,32,41,67,68,75,62,57,43,68,67,71,81,64,64,24,73,58,61,61,24,26,22,8,8,7,13,11,7.98
426,O. Zinchenko,Oleksandr Zinchenko,21,175,64,Ukraine,Manchester City,71,81,Left,1,3,3,High/Medium,Lean,,SUB,,2016-07-04,,68.0,65.0,76.0,67.0,59.0,,,,,,,"Avoids Using Weaker Foot, Flair, Technical Dribbler (CPU AI Only)",79,59,59,75,60,76,78,74,76,74,73,64,77,73,79,75,66,67,52,70,67,68,69,78,59,67,68,68,66,15,11,13,11,11,10.83
427,S. McTominay,Scott McTominay,21,193,88,Scotland,Manchester United,71,81,Right,1,3,3,Medium/Medium,Lean,,SUB,,2013-07-01,SUB,64.0,61.0,66.0,69.0,74.0,,,,,,,Backs Into Player,66,58,72,75,53,65,50,34,69,73,62,65,61,67,51,71,66,71,78,61,72,73,61,71,59,74,68,69,64,9,6,6,10,11,6.27
428,J. Bamba,Jonathan Bamba,22,175,72,France,LOSC Lille,71,79,Right,1,3,3,Medium/Medium,Lean,,LM,,2018-07-02,,84.0,70.0,74.0,35.0,61.0,,,,,,,"Selfish, Flair, Speed Dribbler (CPU AI Only)",64,70,55,65,68,75,65,52,61,72,85,84,80,63,78,73,71,69,56,68,62,32,68,63,70,64,28,37,38,15,14,15,8,9,12.54
429,João Félix,João Félix,18,180,70,Portugal,SL Benfica,70,87,Right,1,3,3,High/Low,Lean,,SUB,,2016-09-29,,79.0,61.0,77.0,37.0,62.0,,,,,,,"Flair, Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",64,59,53+13,70+2,64,77,72,51,61,76,77,80+2,83+4,67,75,68,78+27,73,60+28,64+13,51,38,52,72+4,53,68,28,42,35,13,12,14,13,14,5.7
430,Kangin Lee,Kang-in Lee,17,173,61,Korea Republic,Valencia CF,70,86,Left,1,3,3,High/Low,Lean,,RES,,2018-01-01,,68.0,66.0,76.0,27.0,46.0,,,,,,,"Power Free-Kick, Long Shot Taker (CPU AI Only), Technical Dribbler (CPU AI Only), Set Play Specialist",63,65,45,65,60,76,75,81-1,71,75,69,67,82,61,80,65,46,54,49,70,30,29,59,70,70-4,50,26,23,23,11,12,12,8,14,0.627
431,N. Vlašić,Nikola Vlasic,20,178,79,Croatia,PFC CSKA Moscow,70,82,Right,1,4,3,Medium/Medium,Normal,,LCM,,2017-08-31,,75.0,66.0,75.0,35.0,64.0,,,,,,,,67,67,51,64,66,76,60,58,57,76,77,73,72,58,74,66,55,62,66+7,64,63,26,65,66,63,61,34,35,37,6,14,15,9,14,12.54
432,G. Mancini,Gianluca Mancini,22,190,77,Italy,Atalanta,70,79,Right,1,3,2,Low/Medium,Lean,,CB,,2017-01-12,,52.0,33.0,43.0,72.0,67.0,,,,,,,,34,25,69,48,40,38,38,34,40,48,52,52,37,60,57,51,68,53,71,29,76,71,32,39,47,55,72,75,72,13,12,8,6,8,5.32
433,J. Andersen,Joachim Andersen,22,190,90,Denmark,Sampdoria,70,78,Right,1,3,2,Medium/High,Normal,,RCB,,2017-08-29,,61.0,40.0,51.0,70.0,72.0,,,,,,,Long Passer (CPU AI Only),36,40,62,60,30,46,40,36,64,58,64,59,50,66,55,48,77,53,83,38,68,70,28,48,44,62,71,72,66,13,7,9,15,14,9.31
434,K. Piątek,Krzysztof Piatek,23,183,77,Poland,Genoa,70,76,Right,1,2,3,Medium/Medium,Normal,,ST,,2018-07-08,,75.0,68.0,67.0,37.0,66.0,,,,,,,,51,71,68,60,43,65,47,40,35,69,74,75,70,65,61,72,81,76,72,63,33,31,72,52,69,66,33,38,24,10,15,10,6,13,9.9475
435,E. Palacios,Exequiel Palacios,19,177,66,Argentina,River Plate,69,83,Right,1,4,3,Medium/Medium,Lean,,LCM,,2015-11-08,LCM,74.0,65.0,71.0,58.0,60.0,,,,,,,"Flair, Playmaker (CPU AI Only)",61,62,57,74,47,70,55,42,65,72,72,76,79,59,69,70,72,73,59,72,44,57,70,69,54,68,55,61,57,10,5,8,9,6,13.54
436,D. Rice,Declan Rice,19,185,80,Republic of Ireland,West Ham United,69,83,Right,1,3,2,Medium/Medium,Lean,,LDM,,2016-06-29,,61.0,32.0,58.0,69.0,71.0,,,,,,,,34,26,67,66+4,25,57+5,35,20,64+5,63+7,58,64+5,46,61+2,56,46,72,71+4,72,34,68,68,32,56+2,30,67,66,72,70,8,11,14,5,9,13.395
437,D. Zagadou,Dan-Axel Zagadou,19,196,90,France,Borussia Dortmund,69,83,Left,1,3,2,Medium/Medium,Normal,#Aerial Threat,RES,,2017-07-01,,64.0,31.0,50.0,67.0,75.0,,,,,,,,45,26,78,58,23,48,32,25,44,54,58,69,47,64,34,53,64,61,85,24,70,57,29,34,30,52,65,73,61,9,13,5,14,14,12.54
438,D. Brooks,David Brooks,20,183,62,Wales,Bournemouth,69,82,Left,1,2,3,Medium/Medium,Lean,,RM,,2018-07-01,RM,72.0,58.0,72.0,31.0,52.0,,,,,,,"Avoids Using Weaker Foot, Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",59,62,40,69,50,71,53,48,64,73,69,74,81,57,79,58,59,69,45,50,44,34,65,72,58,76,28,31,28,8,14,9,13,7,10.26
439,L. Waldschmidt,Luca Waldschmidt,22,181,75,Germany,SC Freiburg,69,78,Left,1,3,3,Medium/Medium,Lean,,SUB,,2018-07-01,,77.0,65.0,71.0,26.0,58.0,,,,,,,Injury Prone,59,68,57,66,62,70,57+2,60+18,52,71,76,77,77,71,72,69,63,65,61,58,38,22,70,63,53,57,33,14,13,14,10,7,9,16,4.75
440,Joelinton,Joelinton,21,186,76,Brazil,TSG 1899 Hoffenheim,69,76,Right,1,4,3,High/Medium,Normal,,SUB,,2015-07-01,,78.0,64.0,69.0,39.0,73.0,,,,,,,Technical Dribbler (CPU AI Only),44,66,67,64,62,70,52,38,56,67,76,79,73,64,69,62,75,67,79,60,63,45,68,62,61,63,29,35,38,9,13,8,13,13,6.1579999999999995
441,C. Hudson-Odoi,Callum Hudson-Odoi,17,185,76,England,Chelsea,68,87,Right,1,3,3,High/Medium,Lean,,SUB,,2017-07-05,,83.0,59.0,72.0,30.0,61.0,,,,,,,"Speed Dribbler (CPU AI Only), Playmaker (CPU AI Only)",61,60,53,69,52,74,63,54,63,70,84,82,78,61,68,60,54,57,69,57,50,23,60,62,55,64,22,33,36,14,13,11,15,5,
442,E. Håland,Erling Haaland,17,193,87,Norway,Molde FK,67,84,Left,1,3,3,High/High,Normal,,ST,,2017-02-01,,77.0,64.0,66.0,32.0,78.0,,,,,,,"Finesse Shot, Speed Dribbler (CPU AI Only), Target Forward",46,67,59,60,58,67,66,33,33,66+2,77,77+2,68,63,63,66,68,66,84,55,80,22,66,57,68,63,38,28,15,7,14,13,11,7,3.99
443,J. Reine-Adélaïde,Jeff Reine-Adélaïde,20,183,75,France,Angers SCO,67,81,Right,1,3,3,Medium/Medium,Lean,,RW,,2018-07-26,,79.0,50.0,72.0,40.0,60.0,,,,,,,,44,43,58,71,46,75,46,44,66,65,81,77,82,67,63,65,66,60,64,46,48,49,68,65,54,63,20,46,47,10,15,11,16,8,4.56
444,M. Guendouzi,Mattéo Guendouzi,19,185,68,France,Arsenal,67,79,Right,1,3,3,Medium/Medium,Lean,,SUB,,2018-07-11,,63.0,60.0,66.0,63.0,65.0,,,,,,,,67,56,62,72,49,66,68,55,71,66,66,60,64,64,69,69,66,68,61,68,72,66,51,65,49,64,60,65,59,6,13,6,13,11,11.8275
445,S. Tonali,Sandro Tonali,18,181,70,Italy,Brescia,66,88,Right,1,4,3,Medium/Medium,Stocky,,CM,,2017-07-01,,68.0,51.0,66.0,60.0,64.0,,,,,,,"Long Passer (CPU AI Only), Playmaker (CPU AI Only)",64,44,62,71,47,65,59,61,70,70,69,68,61,60,73,61,57,68,64,57,63,59,52,69,55,67,58,64,58,13,9,8,7,7,4.1325
446,N. Zaniolo,Nicolò Zaniolo,18,190,79,Italy,Roma,64,82,Right,1,3,3,High/Medium,Lean,,RES,,2018-07-01,,63.0,55.0,63.0,51.0,62.0,,,,,,,,39,57,59,66,39,64,54,51,60,68,64,62,46,63,62,59,46,68-3,61,50,60,54,62,67,49,58,56,46,40,8,11,11,13,5,5.51
447,E. N'Dicka,Evan N'Dicka,18,192,80,France,Eintracht Frankfurt,64,80,Left,1,3,2,Medium/Medium,Normal,,LCB,,2018-07-05,,68.0,44.0,58.0,60.0,72.0,,,,,,,,40,35,66,63,28,56,23,30,61,63,69,67,53,62,51,64,72,65,79,49,62,61,56,61,33,67,60,58,61,13,8,7,8,8,7.239
448,C. Dagba,Colin Dagba,19,170,62,France,Paris Saint-Germain,64,79,Right,1,2,3,Medium/Medium,Lean,,SUB,,2018-07-01,,77.0,32.0,66.0,60.0,53.0,,,,,,,,65,28,51,65+1,37,64+1,50,41,58+1,64,76,78,79,55,87,43,62,58,49,24,52+2,58+1,49,48,38,54,61,63,64+1,7,6,9,11,11,2.28
449,Reguilón,Sergio Reguilón,21,178,68,Spain,Real Madrid,64,78,Left,1,3,2,High/Medium,Normal,,SUB,,2017-07-01,,64.0,30.0,57.0,64.0,52.0,,,,,,,,62,22,50,54,18,54,32,39,25,59,67,62,52,63,71,37,60,62,45,33,55,64,53,42,42,55,66,65,68,11,14,9,5,12,3.2148
450,B. Badiashile,Benoît Badiashile,17,192,77,France,AS Monaco,62,80,Left,1,3,2,Low/High,Normal,,RES,,2018-07-01,,50.0,30.0,40.0,60.0,70.0,,,,,,,,36,20,59,48,31,34,26,34,39,47,48,51,43,57,42,49,68,62,79,28,60,60,25,30,46,44,59,63,56,8,7,5,15,8,2.3655
451,Lucas Rodrigues,Lucas Moura,18,182,74,Brazil,Moreirense FC,62,71,Right,1,3,3,Medium/Medium,Normal,,RES,,2018-08-21,,66.0,61.0,63.0,24.0,55.0,,,,,,,,40,65,60,53,55,64,47,32,35,61,63,68,62,58,63,64,69,53,64,52,30,20,59,50,57,48,22,18,15,11,14,14,9,14,34.2
452,W. Saliba,William Saliba,17,192,80,France,AS Saint-Étienne,58,72,Right,1,3,2,High/Medium,Lean,,SUB,,2018-07-01,,56.0,28.0,44.0,58.0,64.0,,,,,,,,30,22,52,51,32,47,34,35,33,34,55+3,57+5,48+4,45,60+3,44,73+3,62+4,70+16,20,47,59,31,29,47,45,54,62,63,7,10,6,8,11,3.42
